c1,Ki_1,c2,Ki_2,tid
CC(C(=O)NCc1cc(C(C)(C)C)nn1-c1cccc(Cl)c1)c1ccc(N2CCCS2(=O)=O)c(F)c1,114,CC(C(=O)NCc1cc(C(C)(C)C)nn1-c1cccc(Cl)c1)c1ccc(NS(C)(=O)=O)c(F)c1,0.3,10260
CC(C(=O)NCc1cc(C(F)(F)F)nn1-c1cccc(Cl)c1)c1ccc(C(=O)Nc2ccc(F)cc2)cc1,0.8,CC(C(=O)NCc1cc(C(F)(F)F)nn1-c1cccc(Cl)c1)c1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1,85,10260
CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)C(C)c2cc(F)cc(F)c2)CC1,24.7,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(Cl)c(N)c(Cl)c2)CC1,0.2,10260
CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cccc(F)c2)CC1,34,COc1cc(CC(=O)NCc2ccc(C(F)(F)F)nc2N2CCC(C)CC2)cc(Br)c1O,0.1,10260
CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cccc(F)c2)CC1,34,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(Br)c(O)c(Br)c2)CC1,0.3,10260
CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cccc(F)c2)CC1,34,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(Cl)c(N)c(Cl)c2)CC1,0.2,10260
COc1cc(CC(=O)NCc2ccc(C(F)(F)F)nc2N2CCC(C)CC2)cc(Br)c1O,0.1,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2c(F)cccc2F)CC1,38,10260
COc1cc(CC(=O)NCc2ccc(C(F)(F)F)nc2N2CCC(C)CC2)cc(Br)c1O,0.1,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(F)ccc2F)CC1,30,10260
COc1cc(CC(=O)NCc2ccc(C(F)(F)F)nc2N2CCC(C)CC2)cc(Br)c1O,0.1,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(Br)cc(Br)c2)CC1,40.6,10260
CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(Br)c(O)c(Br)c2)CC1,0.3,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2c(F)cccc2F)CC1,38,10260
CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(Br)c(O)c(Br)c2)CC1,0.3,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(Br)cc(Br)c2)CC1,40.6,10260
CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2c(F)cccc2F)CC1,38,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(Cl)c(N)c(Cl)c2)CC1,0.2,10260
CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(F)ccc2F)CC1,30,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(Cl)c(N)c(Cl)c2)CC1,0.2,10260
CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(Br)cc(Br)c2)CC1,40.6,CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Cc2cc(Cl)c(N)c(Cl)c2)CC1,0.2,10260
Cc1ccc(CN(c2nc(C(F)(F)F)ccc2CNC(=O)C(C)c2ccc(NS(C)(=O)=O)c(F)c2)S(=O)(=O)c2ccccc2)cc1,3.695,CC(C(=O)NCc1ccc(C(F)(F)F)nc1N(C)S(=O)(=O)c1ccccc1)c1ccc(NS(C)(=O)=O)c(F)c1,399,10260
CC(C(=O)NCc1ccc(C(F)(F)F)nc1N(Cc1ccc(Cl)cc1)S(=O)(=O)c1ccccc1)c1ccc(NS(C)(=O)=O)c(F)c1,3.53,CC(C(=O)NCc1ccc(C(F)(F)F)nc1N(C)S(=O)(=O)c1ccccc1)c1ccc(NS(C)(=O)=O)c(F)c1,399,10260
CC(C(=O)NCc1ccc(C(F)(F)F)nc1N(Cc1ccccc1)S(=O)(=O)c1ccccc1)c1ccc(NS(C)(=O)=O)c(F)c1,3.945,CC(C(=O)NCc1ccc(C(F)(F)F)nc1N(C)S(=O)(=O)c1ccccc1)c1ccc(NS(C)(=O)=O)c(F)c1,399,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1-c1ccc(F)cc1)c1ccc(NS(C)(=O)=O)c(F)c1,0.3,CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN1CCOCC1)c1ccc(NS(C)(=O)=O)c(F)c1,112,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1-c1ccc(F)cc1)c1ccc(NS(C)(=O)=O)c(F)c1,0.3,CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN(C)C)c1ccc(NS(C)(=O)=O)c(F)c1,51.8,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN1CCOCC1)c1ccc(NS(C)(=O)=O)c(F)c1,112,CC(C(=O)NCc1ccc(C(C)(C)C)nc1OCc1ccc(F)cc1)c1ccc(NS(C)(=O)=O)c(F)c1,0.8,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN1CCOCC1)c1ccc(NS(C)(=O)=O)c(F)c1,112,CC(C)CCOc1nc(C(C)(C)C)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1,0.8,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN1CCOCC1)c1ccc(NS(C)(=O)=O)c(F)c1,112,CC(C)COc1nc(C(C)(C)C)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1,0.6,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN1CCOCC1)c1ccc(NS(C)(=O)=O)c(F)c1,112,CCCCCOc1nc(C(C)(C)C)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1,0.8,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN1CCOCC1)c1ccc(NS(C)(=O)=O)c(F)c1,112,CCCCOc1nc(C(C)(C)C)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1,0.9,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN1CCOCC1)c1ccc(NS(C)(=O)=O)c(F)c1,112,CCC1CCN(c2nc(C(C)(C)C)ccc2CNC(=O)C(C)c2ccc(NS(C)(=O)=O)c(F)c2)CC1,0.1,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN1CCOCC1)c1ccc(NS(C)(=O)=O)c(F)c1,112,CC(C(=O)NCc1ccc(C(C)(C)C)nc1N1CCCCCC1)c1ccc(NS(C)(=O)=O)c(F)c1,0.9,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN1CCOCC1)c1ccc(NS(C)(=O)=O)c(F)c1,112,CC(C(=O)NCc1ccc(C(C)(C)C)nc1N1CCCCC1)c1ccc(NS(C)(=O)=O)c(F)c1,1.1,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN1CCCC1)c1ccc(NS(C)(=O)=O)c(F)c1,17.1,CCC1CCN(c2nc(C(C)(C)C)ccc2CNC(=O)C(C)c2ccc(NS(C)(=O)=O)c(F)c2)CC1,0.1,10260
CC(C(=O)NCc1ccc(C(C)(C)C)nc1SCCCN(C)C)c1ccc(NS(C)(=O)=O)c(F)c1,51.8,CCC1CCN(c2nc(C(C)(C)C)ccc2CNC(=O)C(C)c2ccc(NS(C)(=O)=O)c(F)c2)CC1,0.1,10260
CCOCCOc1nc(C(C)(C)C)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1,23.9,CCC1CCN(c2nc(C(C)(C)C)ccc2CNC(=O)C(C)c2ccc(NS(C)(=O)=O)c(F)c2)CC1,0.1,10260
CCOc1nc(C(C)(C)C)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1,14.8,CCC1CCN(c2nc(C(C)(C)C)ccc2CNC(=O)C(C)c2ccc(NS(C)(=O)=O)c(F)c2)CC1,0.1,10260
COc1nc(C(C)(C)C)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1,14.3,CCC1CCN(c2nc(C(C)(C)C)ccc2CNC(=O)C(C)c2ccc(NS(C)(=O)=O)c(F)c2)CC1,0.1,10260
CC(C(=O)NCc1cc(C(C)(C)C)nn1-c1ccc(Cl)cc1)c1ccc(NS(C)(=O)=O)c(F)c1,3.7,Cc1ccc(/C=C/c2ccc(-n3nc(C(C)(C)C)cc3CNC(=O)C(C)c3ccc(NS(C)(=O)=O)c(F)c3)cc2)cc1,819,10260
Cc1ccc(-n2nc(C(C)(C)C)cc2CNC(=O)C(C)c2ccc(NS(C)(=O)=O)c(F)c2)cc1,8,Cc1ccc(/C=C/c2ccc(-n3nc(C(C)(C)C)cc3CNC(=O)C(C)c3ccc(NS(C)(=O)=O)c(F)c3)cc2)cc1,819,10260
CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3ncccc23)CC1,10.8,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2ccc(NS(C)(=O)=O)c(F)c2)CC1,1159,10260
CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3cnccc23)CC1,0.67,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3c(=O)[nH]ccc23)CC1,111,10260
CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3cnccc23)CC1,0.67,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2ccc(NS(C)(=O)=O)c(F)c2)CC1,1159,10260
CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2ccc3cnccc3c2)CC1,62,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3ccc(O)cc23)CC1,0.46,10260
CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2ccc3ccncc3c2)CC1,7.33,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2ccc(NS(C)(=O)=O)c(F)c2)CC1,1159,10260
CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3c(=O)[nH]ccc23)CC1,111,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3c2CC(O)CC3)CC1,0.95,10260
CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3c(=O)[nH]ccc23)CC1,111,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3ccc(O)cc23)CC1,0.46,10260
CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3[nH]c(=O)ccc23)CC1,1.67,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2ccc(NS(C)(=O)=O)c(F)c2)CC1,1159,10260
CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3c2CC(O)CC3)CC1,0.95,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2ccc(NS(C)(=O)=O)c(F)c2)CC1,1159,10260
CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3ccc(O)cc23)CC1,0.46,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2ccc(NS(C)(=O)=O)c(F)c2)CC1,1159,10260
CN(c1cccc(N)c1)c1ccc2c(/C=C/c3ccccc3)n[nH]c2c1,34000,CC(=O)Nc1cccc(N(C)c2ccc3c(/C=C/c4ccccc4)n[nH]c3c2)c1,19,10266
N[C@@H](CCC(=O)N[C@@H](CSC(=O)NO)C(=O)NCC(=O)O)C(=O)O,183000,CCCCN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,180,10278
N[C@@H](CCC(=O)N[C@@H](CSC(=O)NO)C(=O)NCC(=O)O)C(=O)O,183000,CN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,1700,10278
N[C@@H](CCC(=O)N[C@@H](CSC(=O)NO)C(=O)NCC(=O)O)C(=O)O,183000,CCN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,1180,10278
N[C@@H](CCC(=O)N[C@@H](CSC(=O)NO)C(=O)NCC(=O)O)C(=O)O,183000,CCCN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,800,10278
N[C@@H](CCC(=O)N[C@@H](CSC(=O)NO)C(=O)NCC(=O)O)C(=O)O,183000,N[C@@H](CCC(=O)N[C@@H](CSCc1ccc(Br)cc1)C(=O)NCC(=O)O)C(=O)O,125,10278
CCCCCCN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,16,CN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,1700,10278
CN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,1700,N[C@@H](CCC(=O)N[C@@H](CSC(=O)N(O)c1ccc(I)cc1)C(=O)NCC(=O)O)C(=O)O,10,10278
CN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,1700,N[C@@H](CCC(=O)N[C@@H](CSC(=O)N(O)c1ccc(Br)cc1)C(=O)NCC(=O)O)C(=O)O,14,10278
CN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,1700,C#Cc1ccc(N(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)cc1,7,10278
CCN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,1180,N[C@@H](CCC(=O)N[C@@H](CSC(=O)N(O)c1ccc(I)cc1)C(=O)NCC(=O)O)C(=O)O,10,10278
CCN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,1180,C#Cc1ccc(N(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)cc1,7,10278
CCCN(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,800,C#Cc1ccc(N(O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)cc1,7,10278
N#Cc1ccc(-c2ccc(OCCCN3CCC(N)CC3)cc2)cc1,199.53,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(C#N)cc2)cc1,0.22,10280
CN1CCC(Oc2ccc(C#N)cc2)CC1,4265.8,CC(C)N1CCC(Oc2ccc(C#N)cc2)CC1,28.18,10280
CN1CCC(Oc2ccc(C#N)cc2)CC1,4265.8,CCC(C)N1CCC(Oc2ccc(C#N)cc2)CC1,15.14,10280
CN1CCC(Oc2ccc(C#N)cc2)CC1,4265.8,N#Cc1ccc(OC2CCN(C3CCCC3)CC2)cc1,12.88,10280
CN1CCC(Oc2ccc(C#N)cc2)CC1,4265.8,N#Cc1ccc(OC2CCN(C3CCCCC3)CC2)cc1,32.36,10280
CC(C)N1CCC(Oc2ccc(C#N)cc2)CC1,28.18,N#Cc1ccc(OC2CCN(Cc3ccccc3)CC2)cc1,5370.32,10280
CCC(C)N1CCC(Oc2ccc(C#N)cc2)CC1,15.14,N#Cc1ccc(OC2CCN(Cc3ccccc3)CC2)cc1,5370.32,10280
N#Cc1ccc(OC2CCN(C3CCCC3)CC2)cc1,12.88,N#Cc1ccc(OC2CCN(Cc3ccccc3)CC2)cc1,5370.32,10280
N#Cc1ccc(OC2CCN(C3CCCCC3)CC2)cc1,32.36,N#Cc1ccc(OC2CCN(Cc3ccccc3)CC2)cc1,5370.32,10280
CN(C)CCc1ccc(OCCCN2CCCCC2)cc1,0.5,CC1(C)COC(c2ccc(OCCCN3CCCCC3)cc2)=N1,158.49,10280
CN(C)CCc1ccc(OCCCN2CCCCC2)cc1,0.5,CC(C)(C)c1ccc(OCCCN2CCCCC2)cc1,76.5,10280
c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,1.1233,CC1(C)COC(c2ccc(OCCCN3CCCCC3)cc2)=N1,158.49,10280
F[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,CC1(C)COC(c2ccc(OCCCN3CCCCC3)cc2)=N1,158.49,10280
F[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,CC(C)(C)c1ccc(OCCCN2CCCCC2)cc1,76.5,10280
F[C@@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,CC1(C)COC(c2ccc(OCCCN3CCCCC3)cc2)=N1,158.49,10280
F[C@@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,CC(C)(C)c1ccc(OCCCN2CCCCC2)cc1,76.5,10280
c1csc(-c2ccc(OCCCN3CCCCC3)cc2)c1,1.4,CC1(C)COC(c2ccc(OCCCN3CCCCC3)cc2)=N1,158.49,10280
CCC(O)(CC)c1ccc(OCCCN2CCCCC2)cc1,1.4,CC1(C)COC(c2ccc(OCCCN3CCCCC3)cc2)=N1,158.49,10280
OC1(c2ccc(OCCCN3CCCCC3)cc2)CCCC1,0.82,CC1(C)COC(c2ccc(OCCCN3CCCCC3)cc2)=N1,158.49,10280
CC1(C)COC(c2ccc(OCCCN3CCCCC3)cc2)=N1,158.49,Cc1nnc(C)n1-c1ccc(OCCCN2CCCCC2)cc1,0.9333,10280
CN(C)CCc1ccc(OCCCN2CCCCC2)cc1,0.5,O=C1NC(=O)C(Cc2ccc(OCCCN3CCCCC3)cc2)S1,50.12,10280
FCc1ccc(OCCCN2CCCCC2)cc1,17.3,ClC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.068,10280
FCc1ccc(OCCCN2CCCCC2)cc1,17.3,FC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.0937,10280
FCCc1ccc(OCCCN2CCCCC2)cc1,43,F[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,10280
FCCc1ccc(OCCCN2CCCCC2)cc1,43,F[C@@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,10280
FCCc1ccc(OCCCN2CCCCC2)cc1,43,FC1(F)CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.24,10280
FCCc1ccc(OCCCN2CCCCC2)cc1,43,BrC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.2,10280
FCCc1ccc(OCCCN2CCCCC2)cc1,43,ClC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.068,10280
FCCc1ccc(OCCCN2CCCCC2)cc1,43,FC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.0937,10280
F[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,O=C1NC(=O)C(Cc2ccc(OCCCN3CCCCC3)cc2)S1,50.12,10280
F[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,OCCc1ccc(OCCCN2CCCCC2)cc1,32,10280
F[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,C[C@H](NCc1ccc(OCCCN2CCCCC2)cc1)C(N)=O,42.66,10280
F[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,O=c1cc[nH]c(=O)n1Cc1ccc(OCCCN2CCCCC2)cc1,28.84,10280
F[C@@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,O=C1NC(=O)C(Cc2ccc(OCCCN3CCCCC3)cc2)S1,50.12,10280
F[C@@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,OCCc1ccc(OCCCN2CCCCC2)cc1,32,10280
F[C@@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,C[C@H](NCc1ccc(OCCCN2CCCCC2)cc1)C(N)=O,42.66,10280
F[C@@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.28,O=c1cc[nH]c(=O)n1Cc1ccc(OCCCN2CCCCC2)cc1,28.84,10280
FC1(F)CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.24,O=C1NC(=O)C(Cc2ccc(OCCCN3CCCCC3)cc2)S1,50.12,10280
FC1(F)CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.24,OCCc1ccc(OCCCN2CCCCC2)cc1,32,10280
FC1(F)CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.24,C[C@H](NCc1ccc(OCCCN2CCCCC2)cc1)C(N)=O,42.66,10280
FC1(F)CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.24,O=c1cc[nH]c(=O)n1Cc1ccc(OCCCN2CCCCC2)cc1,28.84,10280
BrC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.2,O=C1NC(=O)C(Cc2ccc(OCCCN3CCCCC3)cc2)S1,50.12,10280
BrC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.2,OCCc1ccc(OCCCN2CCCCC2)cc1,32,10280
BrC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.2,OCc1ccc(OCCCN2CCCCC2)cc1,22.7,10280
BrC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.2,C[C@H](NCc1ccc(OCCCN2CCCCC2)cc1)C(N)=O,42.66,10280
BrC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.2,O=c1cc[nH]c(=O)n1Cc1ccc(OCCCN2CCCCC2)cc1,28.84,10280
ClC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.068,O=C1NC(=O)C(Cc2ccc(OCCCN3CCCCC3)cc2)S1,50.12,10280
ClC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.068,OCCc1ccc(OCCCN2CCCCC2)cc1,32,10280
ClC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.068,OCc1ccc(OCCCN2CCCCC2)cc1,22.7,10280
ClC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.068,C[C@H](NCc1ccc(OCCCN2CCCCC2)cc1)C(N)=O,42.66,10280
ClC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.068,O=c1cc[nH]c(=O)n1Cc1ccc(OCCCN2CCCCC2)cc1,28.84,10280
ClC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.068,O=c1ccn(Cc2ccc(OCCCN3CCCCC3)cc2)c(=O)[nH]1,12.88,10280
O=C1NC(=O)C(Cc2ccc(OCCCN3CCCCC3)cc2)S1,50.12,FC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.0937,10280
OCCc1ccc(OCCCN2CCCCC2)cc1,32,FC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.0937,10280
OCc1ccc(OCCCN2CCCCC2)cc1,22.7,FC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.0937,10280
C[C@H](NCc1ccc(OCCCN2CCCCC2)cc1)C(N)=O,42.66,FC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.0937,10280
FC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.0937,O=c1cc[nH]c(=O)n1Cc1ccc(OCCCN2CCCCC2)cc1,28.84,10280
FC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1,0.0937,O=c1ccn(Cc2ccc(OCCCN3CCCCC3)cc2)c(=O)[nH]1,12.88,10280
CC(C)CNCCCCc1c[nH]cn1,3.162,CC(C)(C)NCCCCc1c[nH]cn1,630.96,10280
c1cc(-c2ccc(CN3CCCCC3)cc2)ccc1CN1CCCCC1,0.3388,N#Cc1ccc(OCc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)cc1,75.86,10280
c1cc(-c2ccc(CN3CCCCC3)cc2)ccc1CN1CCCCC1,0.3388,O=C1CCCCN1Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,46.77,10280
c1cc(-c2ccc(CN3CCCCC3)cc2)ccc1CN1CCCCC1,0.3388,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
CN(Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1)C1CCCCC1,2.754,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
CC1CC(C)CN(Cc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)C1,0.871,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
c1cc(-c2ccc(CN3CCOCC3)cc2)ccc1CN1CCCCC1,19.5,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
N#Cc1ccc(OCc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)cc1,75.86,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
N#Cc1ccc(OCc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)cc1,75.86,C[C@H]1CCCN1Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,0.6607,10280
CN(C)Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,2.188,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
CCN(CC)Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,1.95,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
CCCN(CCC)Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,1.738,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
CC1CCN(Cc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)CC1,2.399,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
CN(Cc1ccccc1)Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,6.761,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
CC(=O)N1CCN(Cc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)CC1,6.31,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
c1cc(-c2ccc(CN3CCCCC3)cc2)ccc1CNC1CCCCC1,1.698,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
O=C1CCCCN1Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,46.77,CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,12882.5,10280
